transaction_id,timestamp,user_id,amount,currency,device_id,ip_address,ip_risk_score,country,city,latitude,longitude,merchant_category,account_age_days,failed_login_attempts,scenario,risk_score,decision,triggered_controls,control_points,explanation
TXN-000189,2026-03-13T09:27:15Z,U0018,75.23,USD,DEV-U0018-0,203.0.113.195,0.6,US,Boston,42.3873,-71.0681,restaurants,1046,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000190,2026-03-13T10:58:25Z,U0047,22.38,USD,DEV-U0047-0,203.0.113.190,10.3,US,Chicago,41.8513,-87.6961,travel,121,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0047-0 not seen before for this user)"
TXN-000191,2026-03-13T11:00:55Z,U0030,110.18,USD,DEV-U0030-0,192.0.2.168,9.1,US,New York,40.7212,-74.0046,subscriptions,165,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000192,2026-03-13T11:09:26Z,U0038,59.63,USD,DEV-U0038-1,192.0.2.70,18.4,US,Seattle,47.6549,-122.3213,retail,1302,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000193,2026-03-13T13:07:51Z,U0037,82.75,USD,DEV-U0037-1,192.0.2.178,17.0,US,New York,40.7255,-74.0054,peer_transfer,838,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000194,2026-03-13T15:05:42Z,U0051,32.38,USD,DEV-U0051-1,203.0.113.224,18.1,US,Seattle,47.6245,-122.3873,groceries,1311,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0051-1 not seen before for this user)"
TXN-000195,2026-03-13T15:20:20Z,U0019,15.79,USD,DEV-U0019-0,203.0.113.114,7.0,US,Chicago,41.8534,-87.5927,restaurants,1092,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000196,2026-03-13T15:27:39Z,U0002,150.92,USD,DEV-U0002-0,203.0.113.199,2.8,AU,Sydney,-33.8498,151.1672,travel,1279,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000197,2026-03-13T16:22:28Z,U0005,39.42,USD,DEV-U0005-0,192.0.2.114,12.8,US,New York,40.6877,-73.9861,restaurants,656,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000198,2026-03-13T16:46:24Z,U0039,42.8,USD,DEV-U0039-1,203.0.113.76,16.3,US,San Francisco,37.777,-122.438,restaurants,233,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000199,2026-03-13T18:29:02Z,U0047,47.99,USD,DEV-U0047-1,203.0.113.190,10.3,US,Chicago,41.842,-87.6318,retail,121,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000200,2026-03-13T18:37:57Z,U0055,51.27,USD,DEV-U0055-0,203.0.113.216,19.1,US,Chicago,41.883,-87.6373,retail,356,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000201,2026-03-13T18:48:20Z,U0011,15.27,USD,DEV-U0011-0,192.0.2.50,18.1,AU,Sydney,-33.8145,151.2521,peer_transfer,481,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0011-0 not seen before for this user)"
TXN-000202,2026-03-13T20:01:51Z,U0020,25.61,USD,DEV-U0020-0,198.51.100.179,3.8,US,Seattle,47.599,-122.2935,restaurants,1347,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000203,2026-03-13T21:08:47Z,U0022,210.65,USD,DEV-U0022-0,198.51.100.64,18.3,DE,Berlin,52.5553,13.4367,utilities,928,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000204,2026-03-14T09:07:31Z,U0025,10.21,USD,DEV-U0025-0,198.51.100.37,18.2,GB,London,51.5056,-0.1067,groceries,382,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000205,2026-03-14T10:36:35Z,U0053,54.55,USD,DEV-U0053-0,198.51.100.79,12.2,US,San Francisco,37.7771,-122.4337,groceries,625,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000206,2026-03-14T11:40:41Z,U0041,148.6,USD,DEV-U0041-0,203.0.113.218,14.8,US,Miami,25.7422,-80.2054,travel,250,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000207,2026-03-14T11:59:04Z,U0019,26.89,USD,DEV-U0019-0,198.51.100.250,17.1,US,Chicago,41.9204,-87.6324,retail,1093,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000208,2026-03-14T12:41:20Z,U0032,32.5,USD,DEV-U0032-0,198.51.100.247,17.3,US,Chicago,41.8974,-87.6099,groceries,74,2,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000209,2026-03-14T16:12:48Z,U0023,9.96,USD,DEV-U0023-0,203.0.113.165,4.0,US,New York,40.7047,-73.9838,utilities,36,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000210,2026-03-14T17:15:02Z,U0044,21.24,USD,DEV-U0044-0,198.51.100.231,5.5,AU,Sydney,-33.9001,151.2125,travel,967,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000211,2026-03-14T18:00:05Z,U0027,31.82,USD,DEV-U0027-1,198.51.100.237,9.5,US,Chicago,41.882,-87.6405,subscriptions,920,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000212,2026-03-14T18:41:08Z,U0033,13.89,USD,DEV-U0033-0,192.0.2.64,8.6,US,Chicago,41.8913,-87.5939,groceries,834,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000213,2026-03-14T19:00:05Z,U0004,45.02,USD,DEV-U0004-1,198.51.100.184,9.8,CA,Toronto,43.6642,-79.3648,travel,18,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 18 days old)"
TXN-000214,2026-03-14T20:11:04Z,U0053,19.77,USD,DEV-U0053-0,198.51.100.106,6.4,US,San Francisco,37.8374,-122.3796,travel,625,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000215,2026-03-14T20:15:28Z,U0015,212.16,USD,DEV-U0015-0,203.0.113.115,18.5,US,Miami,25.77,-80.1772,groceries,415,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000216,2026-03-14T21:35:45Z,U0021,34.44,USD,DEV-U0021-1,198.51.100.19,5.9,US,Houston,29.7478,-95.3858,peer_transfer,243,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000217,2026-03-14T23:05:29Z,U0007,14.03,USD,DEV-U0007-0,203.0.113.27,18.2,US,Seattle,47.5532,-122.3288,groceries,245,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000218,2026-03-15T07:49:23Z,U0044,28.26,USD,DEV-U0044-0,198.51.100.222,1.0,AU,Sydney,-33.8407,151.2114,travel,968,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000219,2026-03-15T09:14:15Z,U0001,27.66,USD,DEV-U0001-0,203.0.113.141,10.5,US,Chicago,41.9257,-87.6485,utilities,674,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000220,2026-03-15T09:44:49Z,U0002,141.33,USD,DEV-U0002-0,203.0.113.41,19.8,AU,Sydney,-33.8833,151.2354,utilities,1281,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000221,2026-03-15T10:12:45Z,U0029,9.41,USD,DEV-U0029-0,192.0.2.77,0.7,US,Chicago,41.8249,-87.5879,restaurants,1137,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000222,2026-03-15T10:54:07Z,U0046,97.14,USD,DEV-U0046-0,192.0.2.222,7.9,US,Boston,42.3819,-71.0605,travel,870,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000223,2026-03-15T10:59:30Z,U0041,52.69,USD,DEV-U0041-0,203.0.113.218,14.8,US,Miami,25.7033,-80.2244,travel,251,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000224,2026-03-15T11:07:02Z,U0001,30.83,USD,DEV-U0001-0,203.0.113.102,3.3,US,Chicago,41.8458,-87.6524,restaurants,674,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000225,2026-03-15T11:35:53Z,U0048,185.05,USD,DEV-U0048-0,203.0.113.95,17.8,US,Boston,42.38,-71.1095,utilities,208,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000226,2026-03-15T13:27:34Z,U0008,59.64,USD,DEV-U0008-0,198.51.100.113,2.1,US,Boston,42.3125,-71.0581,restaurants,838,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000227,2026-03-15T13:58:04Z,U0007,26.03,USD,DEV-U0007-0,203.0.113.27,18.2,US,Seattle,47.6691,-122.3758,restaurants,246,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000228,2026-03-15T14:21:13Z,U0037,69.53,USD,DEV-U0037-0,192.0.2.178,17.0,US,New York,40.6725,-73.9938,retail,840,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0037-0 not seen before for this user)"
TXN-000229,2026-03-15T14:58:59Z,U0028,80.87,USD,DEV-U0028-0,198.51.100.43,11.2,US,Miami,25.794,-80.1811,restaurants,1207,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000230,2026-03-15T15:01:30Z,U0007,37.95,USD,DEV-U0007-0,198.51.100.22,10.1,US,Seattle,47.6096,-122.3222,restaurants,246,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000231,2026-03-15T15:49:31Z,U0035,52.67,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.5164,-0.1112,retail,532,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000232,2026-03-15T17:43:54Z,U0054,41.52,USD,DEV-U0054-0,203.0.113.169,7.5,US,Houston,29.8148,-95.3626,travel,746,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000233,2026-03-15T18:25:58Z,U0037,68.8,USD,DEV-U0037-0,203.0.113.130,0.1,US,New York,40.7192,-73.9945,travel,840,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000234,2026-03-15T18:51:58Z,U0035,64.16,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.5437,-0.1135,travel,532,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000235,2026-03-15T22:01:55Z,U0035,82.04,USD,DEV-U0035-0,198.51.100.119,14.2,GB,London,51.4716,-0.1485,travel,532,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000236,2026-03-15T22:14:39Z,U0001,48.78,USD,DEV-U0001-0,203.0.113.141,10.5,US,Chicago,41.9128,-87.5867,groceries,674,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000237,2026-03-15T23:29:57Z,U0005,87.15,USD,DEV-U0005-0,192.0.2.114,12.8,US,New York,40.7016,-73.9948,restaurants,658,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000238,2026-03-16T09:23:07Z,U0032,19.89,USD,DEV-U0032-0,198.51.100.247,17.3,US,Chicago,41.8303,-87.6612,retail,76,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000239,2026-03-16T09:25:26Z,U0039,46.67,USD,DEV-U0039-0,203.0.113.104,6.4,US,San Francisco,37.8015,-122.3803,subscriptions,236,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000240,2026-03-16T10:15:39Z,U0011,8.43,USD,DEV-U0011-1,203.0.113.11,15.2,AU,Sydney,-33.929,151.2173,restaurants,484,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000241,2026-03-16T11:22:38Z,U0049,79.87,USD,DEV-U0049-0,198.51.100.48,4.0,US,Chicago,41.9121,-87.6123,groceries,425,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000242,2026-03-16T11:42:38Z,U0038,33.77,USD,DEV-U0038-0,198.51.100.157,5.1,US,Seattle,47.6158,-122.3389,retail,1305,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000243,2026-03-16T12:55:58Z,U0012,16.31,USD,DEV-U0012-0,198.51.100.80,8.8,US,San Francisco,37.8021,-122.4555,groceries,238,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000244,2026-03-16T13:41:43Z,U0020,59.72,USD,DEV-U0020-0,198.51.100.179,3.8,US,Seattle,47.6482,-122.3035,utilities,1350,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000245,2026-03-16T13:44:16Z,U0008,26.59,USD,DEV-U0008-0,203.0.113.46,8.0,US,Boston,42.3222,-71.058,travel,839,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000246,2026-03-16T14:07:26Z,U0010,43.17,USD,DEV-U0010-0,192.0.2.103,14.1,US,Houston,29.7469,-95.3676,utilities,84,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000247,2026-03-16T14:50:09Z,U0013,27.49,USD,DEV-U0013-0,198.51.100.61,14.7,US,Houston,29.7692,-95.3421,retail,502,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000248,2026-03-16T15:25:20Z,U0034,166.41,USD,DEV-U0034-0,192.0.2.11,4.6,US,Chicago,41.8551,-87.6653,subscriptions,765,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0034-0 not seen before for this user)"
TXN-000249,2026-03-16T17:17:37Z,U0049,21.94,USD,DEV-U0049-0,198.51.100.48,4.0,US,Chicago,41.856,-87.6337,retail,425,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000250,2026-03-16T17:19:38Z,U0026,289.4,USD,DEV-U0026-1,203.0.113.206,6.4,US,Seattle,47.6013,-122.3522,peer_transfer,421,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0026-1 not seen before for this user)"
TXN-000251,2026-03-16T17:34:51Z,U0040,12.91,USD,DEV-U0040-1,192.0.2.66,0.6,US,Seattle,47.6401,-122.3417,groceries,531,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000252,2026-03-16T17:49:47Z,U0026,160.72,USD,DEV-U0026-1,203.0.113.206,6.4,US,Seattle,47.6296,-122.3048,peer_transfer,421,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000253,2026-03-16T17:56:52Z,U0018,39.16,USD,DEV-U0018-0,203.0.113.195,0.6,US,Boston,42.3638,-71.0765,subscriptions,1049,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000254,2026-03-16T19:04:45Z,U0014,197.32,USD,DEV-U0014-0,192.0.2.35,19.6,US,New York,40.7015,-73.9963,subscriptions,1493,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000255,2026-03-16T19:42:14Z,U0049,35.21,USD,DEV-U0049-0,198.51.100.48,4.0,US,Chicago,41.8853,-87.6552,peer_transfer,425,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000256,2026-03-16T19:47:14Z,U0010,25.72,USD,DEV-U0010-1,192.0.2.103,14.1,US,Houston,29.7268,-95.3259,subscriptions,84,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000257,2026-03-16T20:01:45Z,U0034,80.24,USD,DEV-U0034-0,192.0.2.11,4.6,US,Chicago,41.8912,-87.6364,retail,765,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000258,2026-03-16T20:32:12Z,U0037,102.97,USD,DEV-U0037-1,203.0.113.130,0.1,US,New York,40.7124,-74.0154,travel,841,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000259,2026-03-16T20:56:33Z,U0025,5.18,USD,DEV-U0025-0,198.51.100.37,18.2,GB,London,51.5436,-0.0608,groceries,384,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000260,2026-03-16T21:07:20Z,U0039,62.76,USD,DEV-U0039-1,203.0.113.76,16.3,US,San Francisco,37.7615,-122.4027,restaurants,236,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000261,2026-03-16T21:15:19Z,U0043,54.19,USD,DEV-U0043-0,198.51.100.26,19.9,GB,London,51.4438,-0.1011,retail,28,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 28 days old)"
TXN-000262,2026-03-16T23:31:23Z,U0003,21.19,USD,DEV-U0003-0,192.0.2.142,8.7,US,Chicago,41.8918,-87.5864,subscriptions,515,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000263,2026-03-17T00:41:01Z,U0027,152.92,USD,DEV-U0027-1,198.51.100.237,9.5,US,Chicago,41.8822,-87.5929,utilities,923,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000264,2026-03-17T06:38:26Z,U0043,117.97,USD,DEV-U0043-0,198.51.100.76,11.7,GB,London,51.4991,-0.0906,restaurants,29,0,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 29 days old)"
TXN-000265,2026-03-17T09:23:11Z,U0024,67.29,USD,DEV-U0024-1,192.0.2.213,10.8,US,Miami,25.7851,-80.1832,subscriptions,1456,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000266,2026-03-17T09:31:00Z,U0022,111.58,USD,DEV-U0022-1,198.51.100.64,18.3,DE,Berlin,52.5693,13.443,travel,932,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000267,2026-03-17T11:01:45Z,U0021,61.03,USD,DEV-U0021-1,198.51.100.19,5.9,US,Houston,29.7857,-95.416,groceries,246,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000268,2026-03-17T11:34:23Z,U0050,92.72,USD,DEV-U0050-1,192.0.2.171,7.6,US,Los Angeles,34.0666,-118.2005,utilities,1339,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0050-1 not seen before for this user)"
TXN-000269,2026-03-17T11:57:36Z,U0039,98.48,USD,DEV-U0039-1,203.0.113.104,6.4,US,San Francisco,37.742,-122.371,groceries,237,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000270,2026-03-17T12:08:31Z,U0028,111.27,USD,DEV-U0028-0,198.51.100.249,3.7,US,Miami,25.7814,-80.2136,travel,1209,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000271,2026-03-17T12:41:11Z,U0052,63.45,USD,DEV-U0052-0,198.51.100.251,0.5,US,Boston,42.3285,-71.0659,subscriptions,1145,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000272,2026-03-17T13:45:16Z,U0029,24.16,USD,DEV-U0029-0,198.51.100.60,8.7,US,Chicago,41.8802,-87.6056,travel,1139,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000273,2026-03-17T13:48:25Z,U0020,40.06,USD,DEV-U0020-1,192.0.2.16,1.7,US,Seattle,47.6319,-122.3655,subscriptions,1351,0,normal,15,ALLOW,New device,"{""New device"": 15}","Risk score: 15/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New device: +15 (device DEV-U0020-1 not seen before for this user)"
TXN-000274,2026-03-17T14:30:27Z,U0050,123.97,USD,DEV-U0050-1,192.0.2.171,7.6,US,Los Angeles,34.0825,-118.2115,retail,1339,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000275,2026-03-17T14:38:30Z,U0038,26.76,USD,DEV-U0038-0,198.51.100.157,5.1,US,Seattle,47.6255,-122.3187,travel,1306,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000276,2026-03-17T15:34:38Z,U0011,13.9,USD,DEV-U0011-0,192.0.2.50,18.1,AU,Sydney,-33.8381,151.1858,travel,485,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000277,2026-03-17T18:32:26Z,U0040,14.27,USD,DEV-U0040-0,203.0.113.233,1.6,US,Seattle,47.5974,-122.2648,travel,532,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000278,2026-03-17T18:46:57Z,U0003,32.3,USD,DEV-U0003-0,203.0.113.19,9.4,US,Chicago,41.8303,-87.6572,travel,516,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000279,2026-03-17T19:49:02Z,U0004,130.37,USD,DEV-U0004-1,198.51.100.238,5.8,CA,Toronto,43.7112,-79.3244,utilities,21,1,normal,5,ALLOW,New account,"{""New account"": 5}","Risk score: 5/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60)
Triggered controls:
  - New account: +5 (account is 21 days old)"
TXN-000280,2026-03-17T20:59:06Z,U0008,99.69,USD,DEV-U0008-1,203.0.113.46,8.0,US,Boston,42.3766,-71.08,subscriptions,840,0,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
TXN-000281,2026-03-17T23:57:41Z,U0048,5.8,USD,DEV-U0048-0,203.0.113.95,17.8,US,Boston,42.3803,-71.0014,travel,210,1,normal,0,ALLOW,,{},"Risk score: 0/100 -> ALLOW (REVIEW >= 30, BLOCK >= 60). No risk controls triggered."
